,datetime,pm2_5,pm10,no2,so2,co,no,o3,nh3
26510,2023-12-20 14:30:00,108.19,115.82,6.85,14.66,507.35,0.74,148.77,4.81
26511,2023-12-20 15:30:00,113.06,121.47,12.0,15.97,580.79,1.06,141.62,6.21
26512,2023-12-20 16:30:00,118.95,128.52,21.59,18.6,714.3,1.22,123.02,8.23
26513,2023-12-20 17:30:00,122.61,133.2,31.87,20.03,834.47,0.47,103.0,9.88
26514,2023-12-20 18:30:00,130.31,143.16,42.16,20.98,1028.06,0.01,79.39,13.3
26515,2023-12-20 19:30:00,149.32,167.19,54.15,23.84,1388.55,0.0,49.35,20.01
26516,2023-12-20 20:30:00,172.99,195.87,63.06,25.27,1762.39,0.05,27.18,25.59
26517,2023-12-20 21:30:00,188.97,213.85,63.75,24.08,1922.61,0.18,17.88,28.12
26518,2023-12-20 22:30:00,183.57,207.33,56.21,20.74,1789.09,0.11,20.38,27.11
26519,2023-12-20 23:30:00,156.76,176.01,42.84,15.14,1348.5,0.02,31.47,22.55
26520,2023-12-21 00:30:00,129.04,143.73,30.16,10.73,961.3,0.0,40.77,18.24
26521,2023-12-21 01:30:00,119.19,132.72,24.33,9.06,834.47,0.0,38.27,16.09
26522,2023-12-21 02:30:00,115.39,128.68,20.73,8.7,787.73,0.0,35.76,15.07
26523,2023-12-21 03:30:00,114.85,128.92,19.19,9.18,767.71,0.0,32.19,16.47
26524,2023-12-21 04:30:00,117.09,132.13,20.05,11.32,787.73,0.01,27.89,20.52
26525,2023-12-21 05:30:00,123.1,139.65,24.33,15.02,867.84,0.08,21.28,26.09
26526,2023-12-21 06:30:00,134.82,154.17,33.59,20.27,1054.76,1.56,9.48,32.17
26527,2023-12-21 07:30:00,154.21,179.17,39.41,24.32,1455.31,14.19,0.31,33.44
26528,2023-12-21 08:30:00,168.61,197.64,38.39,24.56,1815.8,33.97,1.41,28.88
26529,2023-12-21 09:30:00,163.2,187.89,40.78,24.56,1695.63,26.15,13.59,22.8
26530,2023-12-21 10:30:00,164.94,186.2,42.5,28.13,1642.23,17.43,37.55,21.53
26531,2023-12-21 11:30:00,160.98,177.7,37.01,30.99,1401.9,8.72,82.25,19.25
26532,2023-12-21 12:30:00,121.19,131.4,14.22,23.13,727.65,1.93,140.19,8.04
26533,2023-12-21 13:30:00,114.71,123.59,8.23,17.88,567.44,0.87,158.79,5.38
26534,2023-12-21 14:30:00,117.34,126.16,7.63,16.45,547.41,0.69,165.94,5.07
26535,2023-12-21 15:30:00,128.82,139.65,19.71,18.12,741.0,1.79,138.76,7.85
26536,2023-12-21 16:30:00,146.72,161.01,43.53,22.65,1134.87,3.16,97.27,12.67
26537,2023-12-21 17:30:00,161.5,179.08,72.66,26.46,1508.71,2.01,52.21,16.97
26538,2023-12-21 18:30:00,169.0,189.58,85.0,27.66,1708.98,0.16,25.39,21.03
26539,2023-12-21 19:30:00,179.74,203.49,78.83,27.66,1842.5,0.3,16.45,24.32
26540,2023-12-21 20:30:00,194.53,221.19,74.03,27.66,2002.72,0.69,10.73,27.11
26541,2023-12-21 21:30:00,207.8,235.5,69.23,26.46,2109.53,0.99,8.14,29.39
26542,2023-12-21 22:30:00,215.98,245.49,65.8,25.03,2162.93,2.32,3.98,31.41
26543,2023-12-21 23:30:00,211.6,241.84,61.69,22.41,2056.12,3.91,1.74,32.17
26544,2023-12-22 00:30:00,200.82,229.95,56.89,19.79,1842.5,3.52,1.5,31.66
26545,2023-12-22 01:30:00,192.87,220.64,50.04,16.93,1668.93,1.96,2.46,28.12
26546,2023-12-22 02:30:00,184.44,209.96,41.47,14.42,1482.01,0.92,4.38,22.29
26547,2023-12-22 03:30:00,175.57,199.55,34.62,12.52,1335.14,0.59,5.63,17.99
26548,2023-12-22 04:30:00,169.69,193.0,30.85,12.16,1241.68,0.8,4.6,16.97
26549,2023-12-22 05:30:00,166.94,190.46,30.16,13.11,1228.33,2.15,2.12,17.99
26550,2023-12-22 06:30:00,170.65,196.23,30.5,17.64,1361.85,8.61,0.32,23.31
26551,2023-12-22 07:30:00,191.38,223.25,34.62,29.56,1815.8,29.5,0.01,35.97
26552,2023-12-22 08:30:00,220.85,259.94,40.78,43.87,2483.37,64.37,0.74,51.17
26553,2023-12-22 09:30:00,249.24,291.26,52.78,55.79,2990.72,80.47,5.54,59.28
26554,2023-12-22 10:30:00,264.22,302.74,74.71,54.36,2990.72,54.99,21.46,49.65
26555,2023-12-22 11:30:00,267.83,298.21,72.66,42.92,2536.77,19.89,75.1,30.15
26556,2023-12-22 12:30:00,188.67,203.2,24.68,32.42,1161.58,2.68,167.37,10.51
26557,2023-12-22 13:30:00,159.38,169.98,13.37,26.23,854.49,1.12,194.55,7.66
26558,2023-12-22 14:30:00,149.36,158.71,10.71,23.84,747.68,0.74,205.99,6.33
26559,2023-12-22 15:30:00,152.48,163.55,23.31,21.46,881.2,1.58,174.52,8.36
26560,2023-12-22 16:30:00,158.61,173.21,48.67,20.5,1161.58,2.77,124.45,12.16
26561,2023-12-22 17:30:00,155.55,172.54,76.09,19.79,1415.25,1.76,72.96,15.2
26562,2023-12-22 18:30:00,148.26,167.25,83.63,20.27,1535.42,0.07,42.56,18.49
26563,2023-12-22 19:30:00,152.32,175.09,74.03,21.22,1628.88,0.01,32.9,22.04
26564,2023-12-22 20:30:00,167.5,194.48,67.86,21.93,1762.39,0.03,26.46,25.33
26565,2023-12-22 21:30:00,190.3,219.81,67.17,22.65,1949.31,0.16,18.6,28.63
26566,2023-12-22 22:30:00,206.6,238.58,67.86,21.93,2056.12,0.96,8.4,30.15
26567,2023-12-22 23:30:00,202.19,233.88,61.69,18.84,1869.2,1.9,4.52,28.37
26568,2023-12-23 00:30:00,186.43,214.45,52.78,15.02,1548.77,1.16,5.59,26.35
26569,2023-12-23 01:30:00,174.92,199.22,41.47,12.04,1295.09,0.23,10.37,23.81
26570,2023-12-23 02:30:00,166.82,188.21,33.24,10.49,1148.22,0.1,13.23,21.79
26571,2023-12-23 03:30:00,161.09,180.93,28.79,9.78,1068.12,0.1,13.23,20.77
26572,2023-12-23 04:30:00,156.72,176.15,26.39,9.66,1014.71,0.16,11.44,20.77
26573,2023-12-23 05:30:00,153.28,172.77,25.7,9.78,988.01,0.44,8.31,21.53
26574,2023-12-23 06:30:00,152.27,172.98,28.79,12.99,1041.41,2.71,3.44,26.85
26575,2023-12-23 07:30:00,163.06,188.34,34.27,21.46,1335.14,14.98,0.14,39.01
26576,2023-12-23 08:30:00,179.31,209.68,39.07,30.52,1735.69,36.21,1.54,50.16
26577,2023-12-23 09:30:00,198.47,231.69,46.61,40.53,2136.23,50.07,7.33,57.76
26578,2023-12-23 10:30:00,208.51,240.44,58.95,43.87,2243.04,38.44,22.89,53.2
26579,2023-12-23 11:30:00,208.22,234.63,56.21,35.76,1949.31,16.09,68.66,35.97
26580,2023-12-23 12:30:00,127.73,138.74,15.77,27.42,794.41,1.98,155.93,10.77
26581,2023-12-23 13:30:00,105.85,114.13,7.63,20.27,574.11,0.76,177.38,7.22
26582,2023-12-23 14:30:00,97.28,104.56,6.0,16.21,494.0,0.54,177.38,5.7
26583,2023-12-23 15:30:00,98.16,106.03,11.48,15.26,547.41,1.05,157.36,6.52
26584,2023-12-23 16:30:00,105.71,115.26,22.96,17.17,727.65,1.73,130.18,9.12
26585,2023-12-23 17:30:00,110.47,121.57,37.7,19.31,907.9,1.15,103.0,11.65
26586,2023-12-23 18:30:00,115.47,128.81,49.35,20.98,1108.17,0.04,73.67,15.58
26587,2023-12-23 19:30:00,126.48,144.1,56.89,23.84,1375.2,0.0,48.64,22.8
26588,2023-12-23 20:30:00,141.73,164.12,62.38,28.61,1642.23,0.0,33.26,31.92
26589,2023-12-23 21:30:00,153.57,178.7,63.06,30.99,1815.8,0.03,24.68,38.5
26590,2023-12-23 22:30:00,145.61,170.82,56.89,25.27,1762.39,0.15,16.81,35.97
26591,2023-12-23 23:30:00,117.44,139.13,46.61,16.69,1455.31,0.32,12.16,28.37
26592,2023-12-24 00:30:00,86.16,102.17,35.64,10.37,1068.12,0.15,14.84,21.79
26593,2023-12-24 01:30:00,73.02,86.15,27.08,8.34,854.49,0.04,19.67,20.01
26594,2023-12-24 02:30:00,70.67,82.46,21.93,7.99,741.0,0.02,23.96,20.52
26595,2023-12-24 03:30:00,73.13,84.72,19.36,8.34,694.27,0.01,25.75,22.29
26596,2023-12-24 04:30:00,77.44,89.23,19.02,8.7,700.95,0.02,23.96,23.05
26597,2023-12-24 05:30:00,83.8,96.04,21.25,9.54,754.36,0.07,19.49,23.56
26598,2023-12-24 06:30:00,93.69,107.56,27.76,11.44,881.2,0.8,11.09,24.57
26599,2023-12-24 07:30:00,111.43,129.54,36.67,15.26,1188.28,7.71,1.35,27.36
26600,2023-12-24 08:30:00,129.44,151.8,39.07,18.6,1535.42,23.69,1.14,28.88
26601,2023-12-24 09:30:00,146.66,169.85,40.78,21.7,1735.69,30.85,6.88,28.37
26602,2023-12-24 10:30:00,158.82,180.03,42.5,23.37,1695.63,21.9,25.39,25.08
26603,2023-12-24 11:30:00,159.98,176.65,35.64,22.89,1348.5,9.5,69.38,20.27
26604,2023-12-24 12:30:00,143.57,154.04,12.51,19.07,727.65,1.66,135.9,9.12
26605,2023-12-24 13:30:00,141.62,150.94,6.85,15.02,620.84,0.73,155.93,5.38
26606,2023-12-24 14:30:00,138.32,147.25,5.83,12.87,587.46,0.56,157.36,4.37
26607,2023-12-24 15:30:00,139.86,149.23,9.6,12.99,640.87,0.85,145.91,5.32
26608,2023-12-24 16:30:00,145.01,155.38,17.31,15.14,747.68,1.16,128.75,7.41
26609,2023-12-24 17:30:00,146.72,157.77,26.39,15.97,841.14,0.61,105.86,9.12
26610,2023-12-24 18:30:00,150.67,163.64,36.67,16.45,1014.71,0.14,73.67,12.29
26611,2023-12-24 19:30:00,165.65,182.76,45.93,17.88,1295.09,0.0,43.63,17.73
26612,2023-12-24 20:30:00,184.17,205.81,52.09,19.55,1575.47,0.05,24.68,22.8
26613,2023-12-24 21:30:00,199.75,223.95,53.47,19.79,1762.39,0.2,16.09,26.35
26614,2023-12-24 22:30:00,201.46,225.94,50.04,16.69,1735.69,0.27,14.13,26.09
26615,2023-12-24 23:30:00,186.73,208.79,42.16,11.44,1468.66,0.17,16.45,21.28
26616,2023-12-25 00:30:00,168.25,186.48,31.87,7.45,1148.22,0.05,22.17,15.71
26617,2023-12-25 01:30:00,158.15,173.82,25.02,7.39,974.66,0.01,27.54,13.55
26618,2023-12-25 02:30:00,152.46,166.04,20.39,7.75,867.84,0.0,33.62,12.03
26619,2023-12-25 03:30:00,150.65,163.1,17.99,7.99,801.09,0.0,37.91,11.27
26620,2023-12-25 04:30:00,151.58,163.91,17.82,9.18,794.41,0.0,38.62,12.54
26621,2023-12-25 05:30:00,156.72,169.67,20.73,11.8,841.14,0.01,35.76,15.96
26622,2023-12-25 06:30:00,165.12,180.38,29.82,16.45,988.01,0.1,27.18,21.79
26623,2023-12-25 07:30:00,182.69,203.46,47.98,20.98,1335.14,3.44,7.42,25.33
26624,2023-12-25 08:30:00,195.42,220.68,50.72,22.89,1655.58,18.33,4.07,25.59
26625,2023-12-25 09:30:00,204.14,230.43,47.3,24.8,1815.8,25.93,14.66,24.57
26626,2023-12-25 10:30:00,212.33,237.36,47.98,27.89,1869.2,19.89,33.62,23.31
26627,2023-12-25 11:30:00,210.59,231.17,42.16,30.52,1628.88,9.5,78.68,19.25
26628,2023-12-25 12:30:00,171.17,182.84,14.91,24.32,867.84,1.7,151.63,7.85
26629,2023-12-25 13:30:00,157.76,167.63,8.83,19.55,727.65,0.83,174.52,5.45
26630,2023-12-25 14:30:00,149.85,159.18,7.71,16.93,674.25,0.66,177.38,4.81
26631,2023-12-25 15:30:00,152.77,163.38,15.59,17.17,774.38,1.31,154.5,6.78
26632,2023-12-25 16:30:00,162.7,175.95,30.85,19.55,1001.36,2.12,118.73,10.13
26633,2023-12-25 17:30:00,169.74,185.4,49.35,20.5,1201.63,1.29,80.82,13.17
26634,2023-12-25 18:30:00,176.18,195.26,58.26,20.74,1375.2,0.05,47.92,16.97
26635,2023-12-25 19:30:00,192.13,216.79,62.38,22.65,1615.52,0.13,22.89,22.8
26636,2023-12-25 20:30:00,214.63,245.36,65.12,25.75,1922.61,1.82,6.53,28.88
26637,2023-12-25 21:30:00,236.94,271.38,63.06,28.85,2189.64,5.64,1.25,34.45
26638,2023-12-25 22:30:00,246.17,282.08,61.01,29.56,2296.45,7.82,0.55,37.49
26639,2023-12-25 23:30:00,238.93,273.08,58.26,26.23,2109.53,7.1,0.65,35.97
26640,2023-12-26 00:30:00,224.74,255.04,54.15,21.46,1815.8,4.36,1.2,32.17
26641,2023-12-26 01:30:00,214.89,242.27,47.98,17.88,1615.52,1.9,2.82,27.61
26642,2023-12-26 02:30:00,205.82,230.69,40.1,14.78,1441.96,0.69,5.63,22.55
26643,2023-12-26 03:30:00,198.6,221.89,34.62,13.11,1335.14,0.39,7.51,19.76
26644,2023-12-26 04:30:00,196.89,219.43,31.87,13.47,1281.74,0.46,7.06,20.01
26645,2023-12-26 05:30:00,198.54,221.03,32.56,15.26,1295.09,1.13,4.56,21.53
26646,2023-12-26 06:30:00,205.93,229.95,34.27,18.6,1415.25,5.53,1.29,24.57
26647,2023-12-26 07:30:00,229.01,259.23,36.33,25.27,1815.8,23.02,0.03,30.15
26648,2023-12-26 08:30:00,257.06,294.39,37.01,30.04,2296.45,50.96,0.8,33.94
26649,2023-12-26 09:30:00,279.72,320.75,40.1,32.42,2696.99,67.06,4.34,33.94
26650,2023-12-26 10:30:00,296.5,336.66,55.52,32.9,2857.21,53.2,15.02,30.65
26651,2023-12-26 11:30:00,306.11,340.34,68.55,34.33,2670.29,22.58,59.37,25.84
26652,2023-12-26 12:30:00,213.83,229.87,25.02,33.86,1241.68,2.91,157.36,11.78
26653,2023-12-26 13:30:00,184.34,195.86,12.0,26.7,894.55,1.03,188.83,7.47
26654,2023-12-26 14:30:00,166.43,176.26,8.91,22.65,774.38,0.66,194.55,5.95
26655,2023-12-26 15:30:00,164.68,176.13,21.08,20.98,921.25,1.72,155.93,8.36
26656,2023-12-26 16:30:00,178.12,193.62,44.55,22.65,1281.74,3.38,107.29,13.05
26657,2023-12-26 17:30:00,189.33,208.73,72.66,24.8,1642.23,2.82,57.94,17.48
26658,2023-12-26 18:30:00,198.58,221.97,87.05,25.99,1842.5,0.31,22.89,22.29
26659,2023-12-26 19:30:00,209.63,237.54,80.2,25.99,1949.31,0.87,10.28,25.84
26660,2023-12-26 20:30:00,223.77,255.24,74.03,26.23,2056.12,1.69,6.08,28.37
26661,2023-12-26 21:30:00,233.5,266.62,70.6,29.09,2162.93,2.24,4.34,34.45
26662,2023-12-26 22:30:00,236.93,272.36,69.92,34.33,2216.34,4.25,1.81,44.08
26663,2023-12-26 23:30:00,231.26,269.04,68.55,34.33,2109.53,5.81,0.83,49.14
26664,2023-12-27 00:30:00,223.73,261.95,67.17,32.42,1949.31,5.31,0.65,51.68
26665,2023-12-27 01:30:00,221.92,259.63,65.8,32.42,1895.9,4.14,0.78,55.73
26666,2023-12-27 02:30:00,217.51,253.79,61.69,31.95,1815.8,3.27,0.92,58.26
26667,2023-12-27 03:30:00,213.37,248.69,54.15,29.33,1708.98,2.79,1.1,56.24
26668,2023-12-27 04:30:00,210.21,245.05,47.98,25.03,1655.58,3.02,0.88,49.65
26669,2023-12-27 05:30:00,208.3,241.26,42.5,21.22,1642.23,4.97,0.4,39.52
26670,2023-12-27 06:30:00,207.84,239.92,37.36,20.27,1735.69,11.85,0.09,32.17
26671,2023-12-27 07:30:00,225.43,262.76,34.27,24.08,2136.23,32.63,0.01,33.44
26672,2023-12-27 08:30:00,246.44,290.0,32.56,27.18,2590.18,62.58,0.55,35.46
26673,2023-12-27 09:30:00,257.93,303.29,34.27,29.56,2883.91,76.89,2.79,35.46
26674,2023-12-27 10:30:00,252.61,292.81,46.61,30.28,2857.21,59.01,10.82,31.41
26675,2023-12-27 11:30:00,239.47,270.2,56.89,30.28,2349.85,23.02,50.07,25.59
26676,2023-12-27 12:30:00,167.59,179.92,16.28,26.7,907.9,2.04,141.62,9.5
26677,2023-12-27 13:30:00,140.65,149.04,7.37,20.27,634.19,0.76,154.5,5.19
26678,2023-12-27 14:30:00,128.3,135.56,6.25,17.4,567.44,0.6,150.2,4.12
26679,2023-12-27 15:30:00,129.55,137.67,12.68,18.84,647.54,1.22,134.47,5.76
26680,2023-12-27 16:30:00,137.65,147.48,23.99,22.17,814.44,1.77,113.01,8.61
26681,2023-12-27 17:30:00,142.88,154.12,36.33,23.13,947.95,1.05,86.55,10.77
26682,2023-12-27 18:30:00,149.97,164.46,50.04,23.13,1148.22,0.05,50.07,14.69
26683,2023-12-27 19:30:00,168.59,189.14,60.32,25.03,1495.36,0.52,16.27,21.28
26684,2023-12-27 20:30:00,191.58,217.97,61.01,28.37,1842.5,5.42,1.9,27.87
26685,2023-12-27 21:30:00,216.13,246.29,59.63,31.95,2162.93,10.62,0.26,33.44
26686,2023-12-27 22:30:00,228.62,260.49,61.01,30.52,2269.74,10.95,0.23,34.96
26687,2023-12-27 23:30:00,221.62,251.96,60.32,24.08,2109.53,8.72,0.42,32.42
26688,2023-12-28 00:30:00,205.28,231.77,55.52,16.93,1815.8,5.03,1.01,27.36
26689,2023-12-28 01:30:00,188.83,212.18,47.98,13.11,1535.42,2.01,2.77,21.53
26690,2023-12-28 02:30:00,171.99,192.42,38.39,10.73,1295.09,0.69,5.9,15.96
26691,2023-12-28 03:30:00,157.8,176.13,31.53,9.66,1134.87,0.33,8.85,12.54
26692,2023-12-28 04:30:00,148.16,164.52,27.42,9.78,1041.41,0.21,11.62,11.91
26693,2023-12-28 05:30:00,144.66,159.82,26.73,10.85,1014.71,0.25,12.7,12.29
26694,2023-12-28 06:30:00,148.48,164.42,32.22,13.47,1108.17,1.27,9.03,13.55
26695,2023-12-28 07:30:00,168.17,188.53,41.13,18.12,1441.96,9.16,1.2,15.58
26696,2023-12-28 08:30:00,187.11,210.9,43.87,21.46,1735.69,23.25,2.21,15.58
26697,2023-12-28 09:30:00,200.43,223.99,43.87,23.84,1762.39,24.14,13.41,14.31
26698,2023-12-28 10:30:00,207.89,228.78,42.16,25.75,1642.23,15.2,39.7,14.69
26699,2023-12-28 11:30:00,202.27,219.36,32.56,27.18,1375.2,6.59,89.41,14.19
26700,2023-12-28 12:30:00,156.48,167.51,10.71,21.22,787.73,1.38,150.2,7.47
26701,2023-12-28 13:30:00,136.88,145.88,7.11,17.17,660.9,0.74,161.65,5.19
26702,2023-12-28 14:30:00,122.8,130.93,6.94,15.74,614.17,0.64,160.22,4.56
26703,2023-12-28 15:30:00,119.35,127.5,10.37,16.93,627.52,0.81,151.63,5.07
26704,2023-12-28 16:30:00,122.3,131.25,18.16,19.79,720.98,0.95,134.47,6.59
26705,2023-12-28 17:30:00,124.02,133.79,26.39,20.03,807.76,0.4,115.87,7.85
26706,2023-12-28 18:30:00,128.64,139.78,28.79,18.36,894.55,0.01,100.14,9.88
26707,2023-12-28 19:30:00,140.04,153.72,32.22,18.84,1068.12,0.0,82.25,14.19
26708,2023-12-28 20:30:00,152.49,168.38,36.67,19.31,1228.33,0.0,66.52,17.99
26709,2023-12-28 21:30:00,169.37,187.18,41.81,19.55,1441.96,0.0,52.93,21.53
26710,2023-12-28 22:30:00,186.56,206.68,47.3,19.31,1642.23,0.0,38.27,24.07
26711,2023-12-28 23:30:00,192.38,212.76,48.67,16.69,1682.28,0.02,28.61,22.29
26712,2023-12-29 00:30:00,187.76,206.29,44.55,13.23,1548.77,0.03,24.32,17.48
26713,2023-12-29 01:30:00,182.83,200.23,37.01,12.04,1415.25,0.01,25.03,14.69
26714,2023-12-29 02:30:00,178.7,195.21,30.16,12.28,1268.39,0.01,27.18,14.82
26715,2023-12-29 03:30:00,177.63,194.19,26.73,12.87,1188.28,0.01,26.46,16.21
26716,2023-12-29 04:30:00,179.51,196.59,25.7,12.28,1174.93,0.03,21.64,14.82
26717,2023-12-29 05:30:00,182.98,200.79,27.42,11.8,1201.63,0.21,14.31,12.41
26718,2023-12-29 06:30:00,191.28,211.44,32.56,13.11,1361.85,3.35,4.52,12.16
26719,2023-12-29 07:30:00,215.12,242.1,34.96,18.84,1815.8,22.13,0.05,16.72
26720,2023-12-29 08:30:00,240.82,274.87,35.3,24.56,2376.56,54.09,0.58,22.04
26721,2023-12-29 09:30:00,259.25,296.23,39.07,28.85,2750.4,69.74,3.71,25.08
26722,2023-12-29 10:30:00,258.59,291.96,52.78,28.61,2670.29,48.28,16.09,24.57
26723,2023-12-29 11:30:00,239.5,265.1,52.78,28.13,2109.53,16.54,63.66,21.28
26724,2023-12-29 12:30:00,162.64,175.96,17.48,25.75,974.66,2.21,143.05,10.77
26725,2023-12-29 13:30:00,134.62,145.17,9.25,22.17,714.3,0.95,164.51,6.52
26726,2023-12-29 14:30:00,123.35,133.14,8.14,20.98,647.54,0.73,168.8,5.32
26727,2023-12-29 15:30:00,125.46,136.49,19.54,22.41,801.09,1.87,141.62,7.47
26728,2023-12-29 16:30:00,137.92,152.04,41.81,26.7,1161.58,3.58,101.57,11.91
26729,2023-12-29 17:30:00,146.15,162.92,67.86,30.04,1522.06,2.91,57.94,15.58
26730,2023-12-29 18:30:00,147.36,166.32,78.14,30.04,1668.93,0.23,28.61,18.49
26731,2023-12-29 19:30:00,145.9,166.68,67.17,27.89,1668.93,0.07,23.25,21.03
26732,2023-12-29 20:30:00,147.23,169.06,59.63,25.51,1655.58,0.07,22.71,23.05
26733,2023-12-29 21:30:00,148.35,170.14,54.15,23.37,1668.93,0.07,22.17,24.83
26734,2023-12-29 22:30:00,155.15,178.31,55.52,21.7,1762.39,0.27,15.56,26.35
26735,2023-12-29 23:30:00,156.54,179.46,55.52,18.6,1762.39,0.64,9.92,24.83
26736,2023-12-30 00:30:00,149.54,170.08,52.09,15.97,1642.23,0.54,8.76,23.31
26737,2023-12-30 01:30:00,142.42,161.3,45.24,16.45,1482.01,0.13,12.7,25.84
26738,2023-12-30 02:30:00,136.38,154.32,39.76,17.88,1335.14,0.04,16.45,29.64
26739,2023-12-30 03:30:00,134.98,152.94,38.04,19.31,1268.39,0.03,17.34,33.94
26740,2023-12-30 04:30:00,135.78,153.98,36.67,20.5,1228.33,0.06,16.09,36.98
26741,2023-12-30 05:30:00,136.64,154.83,35.64,20.5,1214.98,0.19,12.87,36.48
26742,2023-12-30 06:30:00,139.73,158.88,36.67,20.5,1281.74,1.98,5.5,32.42
26743,2023-12-30 07:30:00,155.75,179.89,41.13,27.66,1602.17,14.31,0.16,39.52
26744,2023-12-30 08:30:00,177.14,207.21,43.87,36.72,2029.42,38.44,1.43,49.65
26745,2023-12-30 09:30:00,193.78,226.65,47.3,43.87,2349.85,52.3,7.42,54.21
26746,2023-12-30 10:30:00,201.66,233.48,56.89,42.44,2376.56,39.79,22.71,46.1
26747,2023-12-30 11:30:00,204.34,231.83,56.21,32.9,2109.53,17.43,65.8,30.4
26748,2023-12-30 12:30:00,129.26,143.36,17.31,23.6,961.3,2.32,143.05,12.29
26749,2023-12-30 13:30:00,102.4,112.48,8.05,18.36,674.25,0.82,165.94,7.66
26750,2023-12-30 14:30:00,93.19,101.89,6.34,16.93,587.46,0.57,170.23,6.4
26751,2023-12-30 15:30:00,96.39,105.83,12.51,17.17,654.22,1.08,154.5,7.47
26752,2023-12-30 16:30:00,105.08,116.42,24.68,17.88,827.79,1.77,127.32,9.88
26753,2023-12-30 17:30:00,106.44,119.32,39.41,18.36,988.01,1.17,92.98,12.16
26754,2023-12-30 18:30:00,102.26,116.74,45.24,17.17,1054.76,0.05,64.37,14.57
26755,2023-12-30 19:30:00,101.81,118.47,43.87,15.97,1094.82,0.0,46.49,16.97
26756,2023-12-30 20:30:00,107.06,125.8,43.87,16.21,1174.93,0.0,35.41,19.51
26757,2023-12-30 21:30:00,115.33,135.45,44.55,17.17,1295.09,0.02,27.54,22.29
26758,2023-12-30 22:30:00,125.05,147.65,48.67,18.6,1441.96,0.14,17.52,26.35
26759,2023-12-30 23:30:00,131.8,156.87,53.47,20.03,1522.06,0.63,8.58,31.66
26760,2023-12-31 00:30:00,133.21,159.08,56.21,21.22,1508.71,1.01,4.78,36.98
26761,2023-12-31 01:30:00,134.75,160.3,54.15,21.93,1482.01,0.85,4.16,41.04
26762,2023-12-31 02:30:00,133.84,158.63,48.67,21.93,1428.6,0.67,4.43,42.05
26763,2023-12-31 03:30:00,131.77,156.29,42.84,19.55,1348.5,0.64,4.29,39.52
26764,2023-12-31 04:30:00,129.06,153.09,37.7,16.45,1281.74,0.87,3.44,33.44
26765,2023-12-31 05:30:00,125.48,148.35,33.24,13.71,1228.33,1.65,2.21,25.08
26766,2023-12-31 06:30:00,120.71,142.58,29.47,12.64,1214.98,4.97,0.84,19.25
26767,2023-12-31 07:30:00,126.19,150.41,28.1,15.14,1428.6,16.54,0.06,20.52
26768,2023-12-31 08:30:00,137.73,165.43,27.42,17.64,1735.69,35.76,1.11,23.31
26769,2023-12-31 09:30:00,141.26,168.78,30.16,19.55,1869.2,40.68,6.44,24.32
26770,2023-12-31 10:30:00,132.66,154.96,36.67,19.79,1682.28,22.58,26.11,21.53
26771,2023-12-31 11:30:00,114.8,130.61,26.73,18.36,1214.98,6.76,77.25,17.73
26772,2023-12-31 12:30:00,71.06,78.99,6.08,11.21,540.73,0.78,128.75,8.11
26773,2023-12-31 13:30:00,57.91,64.11,3.9,8.46,440.6,0.47,133.04,5.26
26774,2023-12-31 14:30:00,54.24,60.12,3.9,8.11,417.23,0.44,133.04,4.69
26775,2023-12-31 15:30:00,58.66,65.44,10.02,11.44,514.03,1.13,123.02,6.21
26776,2023-12-31 16:30:00,69.74,78.68,23.65,16.93,734.33,2.15,101.57,9.5
26777,2023-12-31 17:30:00,79.06,90.38,41.47,20.74,961.3,1.52,77.25,13.05
26778,2023-12-31 18:30:00,86.03,100.15,51.41,21.46,1108.17,0.07,54.36,16.97
26779,2023-12-31 19:30:00,94.45,112.56,52.78,20.27,1228.33,0.0,36.48,20.27
26780,2023-12-31 20:30:00,102.44,124.74,52.78,18.84,1321.79,0.04,23.96,22.29
26781,2023-12-31 21:30:00,112.28,138.01,53.47,19.55,1428.6,0.27,14.66,26.6
26782,2023-12-31 22:30:00,122.96,153.04,58.26,23.37,1562.12,1.48,5.5,35.46
26783,2023-12-31 23:30:00,124.82,158.0,60.32,24.32,1562.12,3.3,1.74,42.56
26784,2024-01-01 00:30:00,117.93,150.98,61.69,22.17,1415.25,2.12,2.7,47.62
26785,2024-01-01 01:30:00,120.19,152.7,62.38,24.8,1401.9,1.36,3.31,54.21
26786,2024-01-01 02:30:00,128.1,161.97,63.75,30.04,1495.36,1.27,2.86,62.82
26787,2024-01-01 03:30:00,130.29,164.61,60.32,32.42,1495.36,1.01,3.67,69.92
26788,2024-01-01 04:30:00,133.14,167.49,56.89,33.86,1495.36,1.09,3.4,72.96
26789,2024-01-01 05:30:00,141.6,175.13,54.15,33.38,1575.47,2.74,1.33,67.89
26790,2024-01-01 06:30:00,149.11,181.2,47.98,30.99,1695.63,9.28,0.18,52.18
26791,2024-01-01 07:30:00,165.89,201.72,47.3,39.58,2029.42,28.16,0.04,58.26
26792,2024-01-01 08:30:00,187.5,229.12,50.04,50.54,2536.77,56.33,1.54,67.89
26793,2024-01-01 09:30:00,204.48,247.7,56.21,58.65,2857.21,69.74,6.26,72.96
26794,2024-01-01 10:30:00,210.38,249.14,70.6,57.7,2830.51,51.41,21.1,63.84
26795,2024-01-01 11:30:00,196.56,225.37,67.86,45.3,2323.15,20.12,66.52,42.56
